trainingEpisodes,reward,teaching,episodeLength,teachingStrategy
530,3788.305555555555,0.0,0.0,10110.433333333332,correct200_importance50_false
540,3724.5944444444426,0.0,0.0,10361.466666666667,correct200_importance50_false
550,3780.8666666666672,0.0,0.0,10855.333333333334,correct200_importance50_false
560,3805.6722222222215,0.0,0.0,10954.666666666666,correct200_importance50_false
570,3754.527777777778,0.0,0.0,10496.033333333333,correct200_importance50_false
580,3798.577777777777,0.0,0.0,10648.3,correct200_importance50_false
590,3804.8666666666663,0.0,0.0,10544.6,correct200_importance50_false
600,3775.5611111111116,0.0,0.0,10771.666666666666,correct200_importance50_false
610,3757.105555555555,0.0,0.0,10901.766666666666,correct200_importance50_false
620,3790.5722222222225,0.0,0.0,10371.266666666666,correct200_importance50_false
630,3755.611111111111,0.0,0.0,10399.566666666668,correct200_importance50_false
640,3792.3388888888885,0.0,0.0,10004.2,correct200_importance50_false
650,3703.872222222222,0.0,0.0,10012.2,correct200_importance50_false
660,3815.0,0.0,0.0,10341.166666666666,correct200_importance50_false
670,3843.255555555555,0.0,0.0,9924.766666666666,correct200_importance50_false
680,3752.255555555556,0.0,0.0,10397.4,correct200_importance50_false
690,3726.8611111111104,0.0,0.0,10111.466666666667,correct200_importance50_false
700,3780.538888888889,0.0,0.0,10375.766666666666,correct200_importance50_false
710,3774.644444444444,0.0,0.0,10302.733333333334,correct200_importance50_false
720,3695.3499999999995,0.0,0.0,10136.3,correct200_importance50_false
730,3821.15,0.0,0.0,9719.9,correct200_importance50_false
740,3822.738888888889,0.0,0.0,10070.1,correct200_importance50_false
750,3758.5277777777787,0.0,0.0,10622.166666666666,correct200_importance50_false
760,3757.6277777777786,0.0,0.0,10497.766666666666,correct200_importance50_false
770,3739.455555555555,0.0,0.0,10212.2,correct200_importance50_false
780,3747.2944444444443,0.0,0.0,10033.866666666667,correct200_importance50_false
790,3744.744444444444,0.0,0.0,10927.3,correct200_importance50_false
800,3805.4777777777786,0.0,0.0,10341.066666666668,correct200_importance50_false
810,3798.9944444444436,0.0,0.0,10021.733333333334,correct200_importance50_false
820,3752.5333333333333,0.0,0.0,10664.233333333334,correct200_importance50_false
830,3795.688888888888,0.0,0.0,10227.6,correct200_importance50_false
840,3803.4055555555547,0.0,0.0,10519.6,correct200_importance50_false
850,3726.38888888889,0.0,0.0,10039.633333333333,correct200_importance50_false
860,3843.3388888888885,0.0,0.0,9728.733333333334,correct200_importance50_false
870,3772.6555555555556,0.0,0.0,10812.9,correct200_importance50_false
880,3782.6555555555547,0.0,0.0,10753.4,correct200_importance50_false
890,3759.077777777778,0.0,0.0,10402.233333333334,correct200_importance50_false
900,3773.1444444444437,0.0,0.0,9918.033333333333,correct200_importance50_false
910,3785.1055555555563,0.0,0.0,10115.733333333334,correct200_importance50_false
920,3770.5444444444443,0.0,0.0,10030.166666666666,correct200_importance50_false
930,3812.333333333334,0.0,0.0,10197.4,correct200_importance50_false
940,3794.1388888888887,0.0,0.0,10166.4,correct200_importance50_false
950,3788.0833333333326,0.0,0.0,10205.0,correct200_importance50_false
960,3808.483333333334,0.0,0.0,10611.366666666667,correct200_importance50_false
970,3803.7111111111108,0.0,0.0,9864.066666666668,correct200_importance50_false
980,3808.888888888889,0.0,0.0,9870.633333333333,correct200_importance50_false
990,3775.211111111111,0.0,0.0,10297.166666666666,correct200_importance50_false
1000,3781.8611111111113,0.0,0.0,10175.5,correct200_importance50_false
0,2605.6444444444446,0.0,0.0,0.0,correct200_importance50_true
10,2429.0000000000005,86.76666666666667,6488.1,10946.433333333332,correct200_importance50_true
20,2514.9666666666667,85.33333333333333,6432.1,10665.566666666668,correct200_importance50_true
30,2561.0333333333333,75.83333333333333,6261.6,10370.1,correct200_importance50_true
40,2545.0333333333338,76.26666666666667,6602.933333333333,11103.966666666667,correct200_importance50_true
50,2658.711111111111,62.8,6581.533333333334,11098.433333333332,correct200_importance50_true
60,2766.238888888889,61.7,6840.3,11404.333333333334,correct200_importance50_true
70,2821.672222222222,61.333333333333336,7017.766666666666,11642.966666666667,correct200_importance50_true
80,2943.8222222222225,50.733333333333334,6964.266666666666,11309.133333333333,correct200_importance50_true
90,2975.583333333334,37.766666666666666,6396.833333333333,10339.5,correct200_importance50_true
100,3132.3333333333335,40.7,6988.9,11491.4,correct200_importance50_true
110,3077.5888888888885,43.5,7515.666666666667,12030.133333333333,correct200_importance50_true
120,3096.449999999999,38.86666666666667,7433.5,11663.866666666667,correct200_importance50_true
130,3232.6944444444443,35.6,7438.633333333333,11615.833333333334,correct200_importance50_true
140,3235.9500000000003,35.5,7660.5,11812.233333333334,correct200_importance50_true
150,3291.833333333334,33.86666666666667,7448.033333333334,11709.433333333332,correct200_importance50_true
160,3365.6944444444453,29.933333333333334,6685.366666666667,11279.966666666667,correct200_importance50_true
170,3374.1444444444437,30.066666666666666,6455.466666666666,11471.2,correct200_importance50_true
180,3458.3444444444444,23.833333333333332,5882.733333333334,11176.766666666666,correct200_importance50_true
190,3444.9666666666667,23.833333333333332,5650.433333333333,11728.966666666667,correct200_importance50_true
200,3511.344444444444,19.333333333333332,4659.066666666667,11031.233333333334,correct200_importance50_true
210,3442.8999999999996,18.4,4152.833333333333,11105.033333333333,correct200_importance50_true
220,3568.6222222222223,12.033333333333333,2830.4,10723.3,correct200_importance50_true
230,3510.333333333334,5.7,1462.5,10692.366666666667,correct200_importance50_true
240,3531.072222222223,4.0,1253.0333333333333,11093.233333333334,correct200_importance50_true
250,3491.349999999999,2.1333333333333333,446.1333333333333,10200.9,correct200_importance50_true
260,3610.061111111112,1.3333333333333333,321.5,10232.2,correct200_importance50_true
270,3592.894444444445,0.8666666666666667,287.1666666666667,10270.1,correct200_importance50_true
280,3540.4833333333345,0.8666666666666667,188.8,11037.9,correct200_importance50_true
290,3543.333333333333,1.0666666666666667,321.1,10655.933333333332,correct200_importance50_true
300,3579.805555555556,0.03333333333333333,31.1,10994.466666666667,correct200_importance50_true
310,3589.383333333333,0.0,0.0,10340.933333333332,correct200_importance50_true
320,3551.827777777777,0.0,0.0,10217.2,correct200_importance50_true
330,3639.4055555555556,0.0,0.0,9871.666666666666,correct200_importance50_true
340,3647.383333333334,0.0,0.0,10706.733333333334,correct200_importance50_true
350,3713.3499999999985,0.0,0.0,10633.066666666668,correct200_importance50_true
360,3690.5222222222214,0.0,0.0,10443.466666666667,correct200_importance50_true
370,3658.7166666666662,0.0,0.0,10679.466666666667,correct200_importance50_true
380,3737.4666666666662,0.0,0.0,10952.1,correct200_importance50_true
390,3767.0444444444447,0.0,0.0,10076.066666666668,correct200_importance50_true
400,3728.0888888888885,0.0,0.0,11037.133333333333,correct200_importance50_true
410,3733.3722222222227,0.0,0.0,10736.433333333332,correct200_importance50_true
420,3715.522222222222,0.0,0.0,11003.2,correct200_importance50_true
430,3725.733333333333,0.0,0.0,10811.733333333334,correct200_importance50_true
440,3724.1388888888887,0.0,0.0,10726.033333333333,correct200_importance50_true
450,3676.038888888888,0.0,0.0,10600.166666666666,correct200_importance50_true
460,3759.9333333333325,0.0,0.0,10635.9,correct200_importance50_true
470,3760.7777777777783,0.0,0.0,10570.966666666667,correct200_importance50_true
480,3770.283333333333,0.0,0.0,10380.666666666666,correct200_importance50_true
490,3728.755555555556,0.0,0.0,10461.033333333333,correct200_importance50_true
500,3779.5499999999997,0.0,0.0,10605.033333333333,correct200_importance50_true
510,3714.827777777777,0.0,0.0,10367.733333333334,correct200_importance50_true
520,3730.8500000000004,0.0,0.0,10571.633333333333,correct200_importance50_true
530,3749.483333333332,0.0,0.0,10290.566666666668,correct200_importance50_true
540,3777.7055555555557,0.0,0.0,10200.2,correct200_importance50_true
550,3743.1388888888896,0.0,0.0,10146.566666666668,correct200_importance50_true
560,3781.7666666666655,0.0,0.0,10542.4,correct200_importance50_true
570,3721.8444444444444,0.0,0.0,10906.866666666667,correct200_importance50_true
580,3767.966666666667,0.0,0.0,10296.333333333334,correct200_importance50_true
590,3785.999999999999,0.0,0.0,10368.5,correct200_importance50_true
600,3766.0722222222225,0.0,0.0,10335.6,correct200_importance50_true
610,3746.6388888888896,0.0,0.0,9871.133333333333,correct200_importance50_true
620,3695.8111111111107,0.0,0.0,10206.533333333333,correct200_importance50_true
630,3777.227777777777,0.0,0.0,10357.366666666667,correct200_importance50_true
640,3747.7722222222233,0.0,0.0,10701.766666666666,correct200_importance50_true
650,3746.6499999999996,0.0,0.0,10471.133333333333,correct200_importance50_true
660,3811.5388888888897,0.0,0.0,10308.066666666668,correct200_importance50_true
670,3779.122222222223,0.0,0.0,10489.7,correct200_importance50_true
680,3782.4333333333343,0.0,0.0,10029.166666666666,correct200_importance50_true
690,3765.194444444444,0.0,0.0,9851.9,correct200_importance50_true
700,3720.494444444444,0.0,0.0,10435.7,correct200_importance50_true
710,3850.9277777777784,0.0,0.0,9900.133333333333,correct200_importance50_true
720,3761.894444444444,0.0,0.0,10188.2,correct200_importance50_true
730,3779.7277777777767,0.0,0.0,10340.366666666667,correct200_importance50_true
740,3712.861111111111,0.0,0.0,10557.5,correct200_importance50_true
750,3750.094444444445,0.0,0.0,10329.466666666667,correct200_importance50_true
760,3750.311111111111,0.0,0.0,10527.866666666667,correct200_importance50_true
770,3781.7944444444447,0.0,0.0,9830.4,correct200_importance50_true
780,3839.494444444445,0.0,0.0,10264.9,correct200_importance50_true
790,3767.4611111111108,0.0,0.0,10523.133333333333,correct200_importance50_true
800,3751.183333333334,0.0,0.0,9815.433333333332,correct200_importance50_true
810,3808.972222222222,0.0,0.0,10728.766666666666,correct200_importance50_true
820,3744.8833333333328,0.0,0.0,10151.333333333334,correct200_importance50_true
830,3707.7944444444443,0.0,0.0,10340.2,correct200_importance50_true
840,3806.5499999999997,0.0,0.0,10345.766666666666,correct200_importance50_true
850,3799.6222222222214,0.0,0.0,10732.5,correct200_importance50_true
860,3803.577777777777,0.0,0.0,10285.133333333333,correct200_importance50_true
870,3833.311111111111,0.0,0.0,10486.266666666666,correct200_importance50_true
880,3814.555555555556,0.0,0.0,9809.366666666667,correct200_importance50_true
890,3742.266666666667,0.0,0.0,10350.366666666667,correct200_importance50_true
900,3731.6166666666672,0.0,0.0,10237.566666666668,correct200_importance50_true
910,3803.094444444445,0.0,0.0,10559.966666666667,correct200_importance50_true
920,3698.0833333333335,0.0,0.0,10684.166666666666,correct200_importance50_true
930,3736.6944444444443,0.0,0.0,10206.833333333334,correct200_importance50_true
940,3824.3999999999996,0.0,0.0,9903.233333333334,correct200_importance50_true
950,3844.8722222222227,0.0,0.0,10597.9,correct200_importance50_true
960,3765.3166666666666,0.0,0.0,10464.866666666667,correct200_importance50_true
970,3777.5055555555564,0.0,0.0,9603.333333333334,correct200_importance50_true
980,3725.4444444444443,0.0,0.0,10070.033333333333,correct200_importance50_true
990,3759.505555555556,0.0,0.0,9999.066666666668,correct200_importance50_true
1000,3779.055555555556,0.0,0.0,10342.533333333333,correct200_importance50_true
0,2683.9333333333334,0.0,0.0,0.0,correct200_unfamiliarNN3_false
10,2523.133333333333,9.2,865.0333333333333,8952.366666666667,correct200_unfamiliarNN3_false
20,2519.4833333333327,8.366666666666667,931.7333333333333,9056.533333333333,correct200_unfamiliarNN3_false
30,2506.477777777778,9.9,953.4666666666667,9310.233333333334,correct200_unfamiliarNN3_false
40,2441.1500000000005,12.466666666666667,1129.3666666666666,9855.466666666667,correct200_unfamiliarNN3_false
50,2532.594444444445,7.366666666666666,901.9666666666667,8220.5,correct200_unfamiliarNN3_false
60,2618.866666666667,6.0,1123.0666666666666,9646.466666666667,correct200_unfamiliarNN3_false
70,2629.777777777778,7.6,1066.4333333333334,8542.966666666667,correct200_unfamiliarNN3_false
80,2557.111111111111,9.033333333333333,1185.2,8991.6,correct200_unfamiliarNN3_false
90,2710.3277777777776,8.266666666666667,1251.8666666666666,9560.933333333332,correct200_unfamiliarNN3_false
100,2660.227777777778,8.4,1215.6333333333334,9225.066666666668,correct200_unfamiliarNN3_false
110,2774.8277777777776,7.366666666666666,1263.2333333333333,9259.933333333332,correct200_unfamiliarNN3_false
120,2751.2944444444447,6.3,1223.8333333333333,8897.833333333334,correct200_unfamiliarNN3_false
130,2846.2111111111108,6.133333333333334,1483.0,9922.733333333334,correct200_unfamiliarNN3_false
140,2748.7611111111114,5.466666666666667,1412.9666666666667,9592.433333333332,correct200_unfamiliarNN3_false
150,2915.961111111111,5.066666666666666,1378.4666666666667,9292.033333333333,correct200_unfamiliarNN3_false
160,2915.0888888888885,5.933333333333334,1531.2333333333333,9708.466666666667,correct200_unfamiliarNN3_false
170,2920.7055555555553,6.5,1706.9666666666667,10447.5,correct200_unfamiliarNN3_false
180,3044.1055555555554,6.9,1595.3666666666666,9700.133333333333,correct200_unfamiliarNN3_false
190,3133.883333333333,7.133333333333334,1668.6666666666667,9991.766666666666,correct200_unfamiliarNN3_false
200,3162.8888888888887,6.0,1591.7333333333333,9293.466666666667,correct200_unfamiliarNN3_false
210,3255.383333333333,6.233333333333333,1854.0333333333333,10065.6,correct200_unfamiliarNN3_false
220,3192.905555555556,6.933333333333334,1938.3333333333333,10584.4,correct200_unfamiliarNN3_false
230,3254.4666666666667,5.966666666666667,1746.3,9721.966666666667,correct200_unfamiliarNN3_false
240,3388.261111111111,6.2,1859.9,10120.033333333333,correct200_unfamiliarNN3_false
250,3333.994444444445,6.2,1901.0666666666666,10002.166666666666,correct200_unfamiliarNN3_false
260,3407.6944444444443,5.966666666666667,1889.8333333333333,9846.733333333334,correct200_unfamiliarNN3_false
270,3401.466666666667,6.2,1986.3666666666666,10147.233333333334,correct200_unfamiliarNN3_false
280,3368.7277777777776,6.233333333333333,2024.1666666666667,10257.233333333334,correct200_unfamiliarNN3_false
290,3468.511111111111,6.7,2017.3333333333333,10305.666666666666,correct200_unfamiliarNN3_false
300,3394.283333333333,6.433333333333334,2171.2,10948.433333333332,correct200_unfamiliarNN3_false
310,3464.4,6.333333333333333,2153.6,10597.666666666666,correct200_unfamiliarNN3_false
320,3451.2666666666673,6.266666666666667,2168.5,10796.3,correct200_unfamiliarNN3_false
330,3409.805555555556,6.1,2163.4666666666667,10706.0,correct200_unfamiliarNN3_false
340,3525.122222222222,6.766666666666667,2192.733333333333,10951.166666666666,correct200_unfamiliarNN3_false
350,3561.227777777779,6.366666666666666,2134.866666666667,10473.366666666667,correct200_unfamiliarNN3_false
360,3537.9222222222224,5.666666666666667,2216.266666666667,10640.333333333334,correct200_unfamiliarNN3_false
370,3475.994444444444,5.266666666666667,2144.733333333333,10513.033333333333,correct200_unfamiliarNN3_false
380,3507.6388888888887,6.066666666666666,2181.3333333333335,10493.366666666667,correct200_unfamiliarNN3_false
390,3656.1,5.6,2197.9666666666667,10386.933333333332,correct200_unfamiliarNN3_false
400,3611.572222222223,5.866666666666666,2212.366666666667,10456.8,correct200_unfamiliarNN3_false
410,3543.7555555555564,5.3,2181.3333333333335,10373.466666666667,correct200_unfamiliarNN3_false
420,3579.299999999999,5.766666666666667,2176.0,10303.733333333334,correct200_unfamiliarNN3_false
430,3539.1722222222224,6.366666666666666,2207.366666666667,10297.466666666667,correct200_unfamiliarNN3_false
440,3629.683333333334,6.3,2404.1666666666665,11159.633333333333,correct200_unfamiliarNN3_false
450,3639.25,5.6,2171.266666666667,10066.633333333333,correct200_unfamiliarNN3_false
460,3640.783333333333,6.3,2103.6666666666665,10300.066666666668,correct200_unfamiliarNN3_false
470,3601.094444444445,5.966666666666667,2266.733333333333,10664.066666666668,correct200_unfamiliarNN3_false
480,3666.494444444443,6.066666666666666,2251.5666666666666,10752.066666666668,correct200_unfamiliarNN3_false
490,3640.6833333333334,5.5,2223.733333333333,10392.466666666667,correct200_unfamiliarNN3_false
500,3739.583333333334,6.2,2212.866666666667,10293.366666666667,correct200_unfamiliarNN3_false
510,3721.4722222222235,6.666666666666667,2233.233333333333,10372.433333333332,correct200_unfamiliarNN3_false
520,3672.7111111111103,6.166666666666667,2197.233333333333,10593.1,correct200_unfamiliarNN3_false
530,3750.1166666666677,6.733333333333333,2217.9666666666667,10437.1,correct200_unfamiliarNN3_false
540,3688.288888888889,5.266666666666667,2254.5333333333333,10478.666666666666,correct200_unfamiliarNN3_false
550,3737.9111111111115,5.8,2162.633333333333,10217.8,correct200_unfamiliarNN3_false
560,3761.194444444445,7.333333333333333,2242.6,10731.433333333332,correct200_unfamiliarNN3_false
570,3705.616666666667,6.066666666666666,2122.5,10169.3,correct200_unfamiliarNN3_false
580,3751.2000000000003,6.0,2160.6666666666665,10505.0,correct200_unfamiliarNN3_false
590,3755.3333333333335,5.6,2187.9333333333334,10381.233333333334,correct200_unfamiliarNN3_false
600,3700.1055555555554,6.633333333333334,2294.6666666666665,10589.366666666667,correct200_unfamiliarNN3_false
610,3712.411111111111,5.166666666666667,2147.7,10618.366666666667,correct200_unfamiliarNN3_false
620,3733.2666666666673,6.2,2105.233333333333,10323.566666666668,correct200_unfamiliarNN3_false
630,3742.038888888889,6.233333333333333,2165.133333333333,10352.066666666668,correct200_unfamiliarNN3_false
640,3802.133333333334,5.933333333333334,2164.3,10636.1,correct200_unfamiliarNN3_false
650,3754.2388888888886,5.066666666666666,2070.4333333333334,10025.533333333333,correct200_unfamiliarNN3_false
660,3750.5444444444443,5.3,2237.4666666666667,10735.166666666666,correct200_unfamiliarNN3_false
670,3740.5,6.933333333333334,2094.866666666667,10002.333333333334,correct200_unfamiliarNN3_false
680,3762.177777777777,5.566666666666666,2166.6,10240.266666666666,correct200_unfamiliarNN3_false
690,3710.605555555555,5.933333333333334,2141.9,10555.066666666668,correct200_unfamiliarNN3_false
700,3728.5833333333335,6.4,2214.4666666666667,10470.9,correct200_unfamiliarNN3_false
710,3776.0111111111105,7.166666666666667,2228.8,10538.1,correct200_unfamiliarNN3_false
720,3744.516666666667,7.0,2155.733333333333,10576.366666666667,correct200_unfamiliarNN3_false
730,3763.338888888889,6.8,2157.733333333333,10172.366666666667,correct200_unfamiliarNN3_false
740,3699.4777777777776,6.966666666666667,2275.5,10558.433333333332,correct200_unfamiliarNN3_false
750,3721.3666666666663,5.5,2169.366666666667,10547.433333333332,correct200_unfamiliarNN3_false
760,3753.5388888888892,7.2,2163.4666666666667,10115.733333333334,correct200_unfamiliarNN3_false
770,3784.7333333333327,7.4,2178.1,10376.266666666666,correct200_unfamiliarNN3_false
780,3781.333333333334,5.6,2093.1666666666665,10063.033333333333,correct200_unfamiliarNN3_false
790,3758.7222222222217,6.133333333333334,2091.1666666666665,10106.6,correct200_unfamiliarNN3_false
800,3774.8777777777773,6.733333333333333,2182.5,10648.166666666666,correct200_unfamiliarNN3_false
810,3750.0166666666673,6.133333333333334,2080.9666666666667,9848.033333333333,correct200_unfamiliarNN3_false
820,3710.6777777777775,5.833333333333333,2125.266666666667,10097.133333333333,correct200_unfamiliarNN3_false
830,3781.8833333333328,5.266666666666667,2177.733333333333,10626.966666666667,correct200_unfamiliarNN3_false
840,3733.4666666666667,4.733333333333333,2055.5666666666666,9906.8,correct200_unfamiliarNN3_false
850,3771.183333333334,5.433333333333334,2113.7,10409.533333333333,correct200_unfamiliarNN3_false
860,3729.5388888888897,5.5,2093.6666666666665,10276.3,correct200_unfamiliarNN3_false
870,3800.177777777778,5.833333333333333,2076.3,10266.4,correct200_unfamiliarNN3_false
880,3778.7944444444433,5.633333333333334,2057.8,9941.3,correct200_unfamiliarNN3_false
890,3821.405555555555,6.2,2123.7,10130.233333333334,correct200_unfamiliarNN3_false
900,3772.650000000001,6.0,2109.9,10177.9,correct200_unfamiliarNN3_false
910,3772.7888888888892,6.5,2172.4,10642.033333333333,correct200_unfamiliarNN3_false
920,3843.488888888888,4.8,2168.0333333333333,10634.1,correct200_unfamiliarNN3_false
930,3750.7888888888892,6.9,2192.9333333333334,11046.7,correct200_unfamiliarNN3_false
940,3712.6333333333328,5.9,2069.366666666667,10301.6,correct200_unfamiliarNN3_false
950,3809.672222222223,6.066666666666666,2078.0,10114.866666666667,correct200_unfamiliarNN3_false
960,3763.583333333334,5.733333333333333,2124.4666666666667,10440.133333333333,correct200_unfamiliarNN3_false
970,3799.988888888888,6.066666666666666,2098.6666666666665,10385.5,correct200_unfamiliarNN3_false
980,3763.4888888888886,5.3,2088.4,10311.366666666667,correct200_unfamiliarNN3_false
990,3776.566666666666,5.333333333333333,2148.0,10449.066666666668,correct200_unfamiliarNN3_false
1000,3792.4888888888895,5.466666666666667,2103.0,10129.033333333333,correct200_unfamiliarNN3_false
0,2637.5722222222225,0.0,0.0,0.0,correct200_unfamiliarNN3_true
10,2504.4333333333334,12.166666666666666,955.6666666666666,9265.766666666666,correct200_unfamiliarNN3_true
20,2500.288888888889,11.966666666666667,1068.8,9449.833333333334,correct200_unfamiliarNN3_true
30,2493.4055555555556,10.2,1053.4333333333334,9473.8,correct200_unfamiliarNN3_true
40,2552.716666666667,8.166666666666666,1060.7666666666667,9201.833333333334,correct200_unfamiliarNN3_true
50,2527.6722222222224,10.333333333333334,1157.9333333333334,9752.4,correct200_unfamiliarNN3_true
60,2607.127777777778,9.6,1134.0,9098.4,correct200_unfamiliarNN3_true
70,2634.4,10.233333333333333,1236.8333333333333,9477.133333333333,correct200_unfamiliarNN3_true
80,2669.272222222222,9.666666666666666,1287.8,9774.466666666667,correct200_unfamiliarNN3_true
90,2647.077777777778,8.333333333333334,1221.2,8910.333333333334,correct200_unfamiliarNN3_true
100,2708.1333333333328,8.233333333333333,1210.0666666666666,8768.933333333332,correct200_unfamiliarNN3_true
110,2801.7722222222224,7.466666666666667,1368.6,9445.1,correct200_unfamiliarNN3_true
120,2712.4,7.866666666666666,1348.1666666666667,9550.733333333334,correct200_unfamiliarNN3_true
130,2875.011111111112,5.833333333333333,1427.7,9663.833333333334,correct200_unfamiliarNN3_true
140,2861.088888888888,8.766666666666667,1514.4333333333334,9888.133333333333,correct200_unfamiliarNN3_true
150,3000.3833333333337,7.233333333333333,1548.1333333333334,9682.366666666667,correct200_unfamiliarNN3_true
160,3028.2722222222224,6.533333333333333,1609.5666666666666,9977.0,correct200_unfamiliarNN3_true
170,3060.0499999999997,7.666666666666667,1707.8,10174.133333333333,correct200_unfamiliarNN3_true
180,3123.6222222222223,6.966666666666667,1694.2,9914.2,correct200_unfamiliarNN3_true
190,3195.111111111111,6.5,1773.4,10099.8,correct200_unfamiliarNN3_true
200,3187.9666666666662,6.133333333333334,1803.9333333333334,10412.666666666666,correct200_unfamiliarNN3_true
210,3231.7888888888892,6.266666666666667,1865.3,9935.966666666667,correct200_unfamiliarNN3_true
220,3296.5166666666673,6.833333333333333,1872.2333333333333,10467.5,correct200_unfamiliarNN3_true
230,3278.761111111112,6.433333333333334,1770.6666666666667,9832.133333333333,correct200_unfamiliarNN3_true
240,3366.422222222222,6.233333333333333,2002.3666666666666,10415.4,correct200_unfamiliarNN3_true
250,3360.8222222222225,5.9,1953.3,9998.466666666667,correct200_unfamiliarNN3_true
260,3405.7611111111105,7.266666666666667,2049.233333333333,10589.9,correct200_unfamiliarNN3_true
270,3365.8555555555554,7.566666666666666,2031.2,10261.633333333333,correct200_unfamiliarNN3_true
280,3475.9611111111108,6.566666666666666,2114.9666666666667,10535.966666666667,correct200_unfamiliarNN3_true
290,3454.311111111111,6.166666666666667,2145.366666666667,10470.533333333333,correct200_unfamiliarNN3_true
300,3455.3833333333328,5.633333333333334,2107.8,10029.233333333334,correct200_unfamiliarNN3_true
310,3423.027777777778,5.566666666666666,2180.233333333333,10566.6,correct200_unfamiliarNN3_true
320,3414.244444444445,6.333333333333333,2071.9333333333334,9979.866666666667,correct200_unfamiliarNN3_true
330,3481.427777777778,5.333333333333333,2114.266666666667,10337.733333333334,correct200_unfamiliarNN3_true
340,3485.0499999999997,5.8,2280.5333333333333,10803.833333333334,correct200_unfamiliarNN3_true
350,3457.244444444444,5.2,2174.233333333333,10329.3,correct200_unfamiliarNN3_true
360,3565.016666666666,6.433333333333334,2187.866666666667,10441.9,correct200_unfamiliarNN3_true
370,3557.683333333334,6.266666666666667,2270.866666666667,10854.933333333332,correct200_unfamiliarNN3_true
380,3583.1388888888887,6.2,2214.1,10702.466666666667,correct200_unfamiliarNN3_true
390,3401.6722222222224,6.1,2080.9666666666667,9974.433333333332,correct200_unfamiliarNN3_true
400,3500.7666666666655,5.566666666666666,2167.1,10452.9,correct200_unfamiliarNN3_true
410,3570.655555555554,6.3,2154.0333333333333,9824.433333333332,correct200_unfamiliarNN3_true
420,3615.1555555555556,6.066666666666666,2284.1,10627.033333333333,correct200_unfamiliarNN3_true
430,3668.555555555555,6.933333333333334,2198.733333333333,10403.033333333333,correct200_unfamiliarNN3_true
440,3600.0722222222225,4.7,2053.366666666667,9568.6,correct200_unfamiliarNN3_true
450,3633.3555555555554,5.733333333333333,2323.5,10865.566666666668,correct200_unfamiliarNN3_true
460,3562.822222222223,6.033333333333333,2059.7,9727.6,correct200_unfamiliarNN3_true
470,3620.8777777777777,6.566666666666666,2144.5333333333333,10115.766666666666,correct200_unfamiliarNN3_true
480,3716.2999999999997,6.466666666666667,2211.7,10395.4,correct200_unfamiliarNN3_true
490,3660.344444444444,6.733333333333333,2356.9,11020.266666666666,correct200_unfamiliarNN3_true
500,3741.3388888888885,5.766666666666667,2217.633333333333,10379.233333333334,correct200_unfamiliarNN3_true
510,3651.3944444444437,5.833333333333333,2292.5,10886.933333333332,correct200_unfamiliarNN3_true
520,3625.722222222223,6.2,2106.1,10019.166666666666,correct200_unfamiliarNN3_true
530,3696.1222222222227,6.0,2275.9333333333334,11100.833333333334,correct200_unfamiliarNN3_true
540,3737.2055555555544,5.9,2266.9333333333334,10617.5,correct200_unfamiliarNN3_true
550,3792.622222222223,6.466666666666667,2276.2,10563.0,correct200_unfamiliarNN3_true
560,3686.1111111111118,5.433333333333334,2119.633333333333,10127.566666666668,correct200_unfamiliarNN3_true
570,3715.144444444444,6.133333333333334,2246.1666666666665,10441.366666666667,correct200_unfamiliarNN3_true
580,3772.944444444444,6.3,2053.8333333333335,9829.8,correct200_unfamiliarNN3_true
590,3735.127777777778,6.066666666666666,2221.8333333333335,10264.966666666667,correct200_unfamiliarNN3_true
600,3797.172222222223,6.266666666666667,2218.1666666666665,10626.566666666668,correct200_unfamiliarNN3_true
610,3703.511111111111,6.4,2108.9333333333334,10123.633333333333,correct200_unfamiliarNN3_true
620,3664.6555555555556,5.5,2186.133333333333,10188.0,correct200_unfamiliarNN3_true
630,3778.061111111111,5.3,2211.0666666666666,10411.9,correct200_unfamiliarNN3_true
640,3763.63888888889,6.2,2187.9,10117.166666666666,correct200_unfamiliarNN3_true
650,3642.9333333333334,6.866666666666666,2242.8,10459.0,correct200_unfamiliarNN3_true
660,3685.266666666666,6.5,2147.1,10151.166666666666,correct200_unfamiliarNN3_true
670,3752.7055555555557,6.433333333333334,2120.133333333333,10330.1,correct200_unfamiliarNN3_true
680,3681.138888888889,4.866666666666666,2147.0333333333333,10244.833333333334,correct200_unfamiliarNN3_true
690,3747.85,6.266666666666667,2226.1666666666665,10415.066666666668,correct200_unfamiliarNN3_true
700,3819.177777777778,6.466666666666667,2046.8,10163.333333333334,correct200_unfamiliarNN3_true
710,3782.5555555555557,5.7,2135.733333333333,10429.8,correct200_unfamiliarNN3_true
720,3701.5611111111098,6.833333333333333,2192.8333333333335,10424.2,correct200_unfamiliarNN3_true
730,3736.1055555555545,5.666666666666667,2215.866666666667,10397.433333333332,correct200_unfamiliarNN3_true
740,3737.4722222222213,6.533333333333333,2241.3,10669.366666666667,correct200_unfamiliarNN3_true
750,3783.6499999999996,5.0,2154.266666666667,10365.1,correct200_unfamiliarNN3_true
760,3729.5611111111116,5.933333333333334,2046.8,9736.933333333332,correct200_unfamiliarNN3_true
770,3706.272222222222,6.733333333333333,2210.866666666667,10640.633333333333,correct200_unfamiliarNN3_true
