trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
330,3512.383333333333,0.0,0.0,10478.0,1000.0,2668.0,328621.93333333335,advise100_importance50_true
340,3591.3444444444444,0.0,0.0,10619.366666666667,1000.0,2668.0,339241.3,advise100_importance50_true
350,3540.827777777778,0.0,0.0,10138.8,1000.0,2668.0,349380.1,advise100_importance50_true
360,3612.7,0.0,0.0,10438.033333333333,1000.0,2668.0,359818.1333333333,advise100_importance50_true
370,3598.211111111111,0.0,0.0,10510.366666666667,1000.0,2668.0,370328.49999999994,advise100_importance50_true
380,3599.3055555555557,0.0,0.0,10804.6,1000.0,2668.0,381133.0999999999,advise100_importance50_true
390,3589.7777777777783,0.0,0.0,10201.366666666667,1000.0,2668.0,391334.46666666656,advise100_importance50_true
400,3616.283333333333,0.0,0.0,10034.666666666666,1000.0,2668.0,401369.13333333324,advise100_importance50_true
410,3659.549999999999,0.0,0.0,10356.166666666666,1000.0,2668.0,411725.29999999993,advise100_importance50_true
420,3632.0277777777783,0.0,0.0,10411.233333333334,1000.0,2668.0,422136.53333333327,advise100_importance50_true
430,3583.316666666667,0.0,0.0,10497.633333333333,1000.0,2668.0,432634.1666666666,advise100_importance50_true
440,3624.233333333333,0.0,0.0,10386.8,1000.0,2668.0,443020.9666666666,advise100_importance50_true
450,3566.9444444444453,0.0,0.0,10948.8,1000.0,2668.0,453969.7666666666,advise100_importance50_true
460,3696.866666666667,0.0,0.0,10149.933333333332,1000.0,2668.0,464119.69999999995,advise100_importance50_true
470,3731.011111111111,0.0,0.0,10407.0,1000.0,2668.0,474526.69999999995,advise100_importance50_true
480,3740.066666666667,0.0,0.0,10557.266666666666,1000.0,2668.0,485083.9666666666,advise100_importance50_true
490,3705.0833333333335,0.0,0.0,10430.166666666666,1000.0,2668.0,495514.1333333333,advise100_importance50_true
500,3684.738888888889,0.0,0.0,9365.433333333332,1000.0,2668.0,504879.56666666665,advise100_importance50_true
510,3684.377777777777,0.0,0.0,10515.4,1000.0,2668.0,515394.9666666667,advise100_importance50_true
520,3704.4055555555556,0.0,0.0,10345.433333333332,1000.0,2668.0,525740.4,advise100_importance50_true
530,3670.0555555555557,0.0,0.0,11011.433333333332,1000.0,2668.0,536751.8333333334,advise100_importance50_true
540,3738.0000000000005,0.0,0.0,9788.566666666668,1000.0,2668.0,546540.4,advise100_importance50_true
550,3754.855555555556,0.0,0.0,10392.033333333333,1000.0,2668.0,556932.4333333333,advise100_importance50_true
560,3724.533333333333,0.0,0.0,10175.2,1000.0,2668.0,567107.6333333333,advise100_importance50_true
570,3652.1499999999987,0.0,0.0,10733.2,1000.0,2668.0,577840.8333333333,advise100_importance50_true
580,3743.4166666666665,0.0,0.0,10275.066666666668,1000.0,2668.0,588115.8999999999,advise100_importance50_true
590,3775.5944444444444,0.0,0.0,10035.266666666666,1000.0,2668.0,598151.1666666666,advise100_importance50_true
